reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source
d083e9f7-3649-4474-b37a-55e8468c9570,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasinya bagus, cuma kenapa sekarang pas main gopay pet coin gopay saya ga masuk padahal tiap hari udah login, bisa diperbaiki lagi gak sih itu ngeselin banget",4,1,1.60.0,2025-10-23 18:55:34+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
25d4b772-85b1-4675-93bf-8fc04d1e3564,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mempersulit orang lain. transfer gamasuk masuk. agen susah di hubungin. gila kapok,1,0,1.60.0,2025-10-23 18:49:36+00:00,"Hai Kak Rita, mohon maaf atas ketidaknyamanannya. Pastikan nomor tujuan transfer sudah benar dan sudah cek halaman Riwayat. Jika saldo belum juga bertambah, laporkan detailnya melalui email customerservice@gopay.co.id dan cantumkan kode psr-25-296-1255-48065 pada subject email yang kamu kirimkan ya. ^Miko",2025-10-23 19:56:00,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
26e5e3ec-0d71-4da2-8948-1fe646ab25b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gratis transfer ga kaya apk sebelah,5,0,1.60.0,2025-10-23 18:30:29+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
4c30d045-45fb-424a-b09b-fc0fdb3f108a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"nice app, apalagi buat transfer nomor 1 pokoknya",5,0,1.59.0,2025-10-23 18:00:49+00:00,,,1.59.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
f718e286-5f86-4c7e-a840-5e9a50e1139e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pihak gopay gak tanggung jawab,aku kan top up wdp trus ada setelah top up cashback sekian la sama kayak aku top up wdp nya trus cashback nya ga masuk trus di minta tindak lanjut ni apk ga di bales,,,, sama saja scam kocak ni apk",1,0,1.60.0,2025-10-23 17:34:24+00:00,"Hai Kak Hafidz, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku. Apabila cashback belum masuk, mohon menunggu 1x24 jam terlebih dahulu. Selengkapnya dapat cek pada menu Bantuan di aplikasi GoPay > ketik ""Cashback saya belum masuk"" di kolom pencarian. ^Maura",2025-10-23 17:47:57,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
3de86325-d23d-490e-8fe5-0d29cbbded31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalo saran saya mending pake dana jangan sampe kaya saya saldo belum masuk tapi admin gak mau tanggung jawab mending jangan deh,1,0,1.60.0,2025-10-23 17:24:11+00:00,"Hai Kak Rendi, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-1044-58082 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 17:45:04,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
6041a126-2755-4f62-bffe-983252442756,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus tapi duit saya suka hilang atau bahkan ke transfer ke playsotre saya ga suka gini balikin uang saya yang udah habis sampe 100 lebih, saya ga suka padahal saya ga mau isi poin di playstore tapi ini otomatis yang bener aja lah kesel gue balikin ga duit saya!",1,3,1.60.0,2025-10-23 16:55:29+00:00,"Hai Kak Niky, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-1018-15662 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 17:18:21,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
eb3cf170-bb74-4212-8827-2382e9a297df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sudah 8hari saldo top up belum masuk hadeh,1,0,1.60.0,2025-10-23 16:55:05+00:00,"Hai Kak Damar, pastikan nomor tujuan sudah benar, sudah cek halaman Riwayat, dan coba keluar dan masuk kembali ke aplikasi. Jika saldo masih belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Top up GoPay saya belum masuk' > isi formulir dan cantumkan kode psr-25-296-1016-49351 pada bagian 'Ceritakan lebih lanjut'. ^Maura",2025-10-23 17:16:55,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
1b5708c0-a9d6-47e2-a7a3-33db8fe073fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini sangat cocok buat kamu yg suka transfer ataupun top up,5,0,,2025-10-23 16:37:54+00:00,,,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
12896607-fa87-436d-8a7e-32955e11fdaf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gimana ya saldo aku masih bnyk trus akun gopay masi terkonek dengan nomor tidak aktif trus pin udah lupa, pas mau ganti nomor dan pin gak bisa diubah lgi karna saling terkonek dua""nya aduhhh pusing banget jelek banget banget banget gak ada bantuan lain selain ngeluh di sini kalo ad jln lain gw kasi nilai b5 PLISS YA KASI BANTUAN BIAR BISA BALIKIN DUIT GW!!",1,4,1.60.0,2025-10-23 15:57:18+00:00,"Hai Kak Leaa, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0930-21701 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 16:30:30,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
24772732-3b4e-4a56-a8c7-fdc1582529ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gua ngambil uang di Indomaret saldo nya ke potong tapi di Indomaret gagal gila mana gak balik lagi,1,0,1.60.0,2025-10-23 14:56:51+00:00,"Hai Kak Nuregi, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0923-39630 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 16:23:45,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
d26e79cc-5b4d-4ad4-bc8b-64f6db0dac61,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ayolah tim, tingkat kan lagi jujur saya udah enak sama gopay tapi ada yang bikin saya kecewa soal transfer mohon jangan berikan balasan yang selalu template.Ayolah jangan fokus iklan mulu",1,1,1.59.0,2025-10-23 14:50:24+00:00,"Hai Kak Muhammad, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0921-57414 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 16:22:13,1.59.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
d25ae5a1-8905-43d2-aad7-ff13ae5fcd0c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top up saya udah 2 hari tidak masuk ini gimana ya udah di pengajuan gak balik balik,1,0,1.60.0,2025-10-23 14:14:16+00:00,"Hai Kak Yuli, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0741-08694 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 14:41:15,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
7883b55a-bf75-4166-b066-f47fb702a287,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"parah sih apk gopay, keliatan banget gamau rugi, kalo gamau rugi gausah kasih reward, masa aku spin dapet saldo yg 5k 2 ,terus dapet wekly diamond 1 tapi malah gabisa di tukar 1 pun giliran koin 10-50 baru di tukar langsung masuk . aduh aduh kalo gamau rugi gausah di Adain event kayak gitu wkwkw kalo udah diperbaiki aku kasih bintang 5",1,0,1.60.0,2025-10-23 13:01:26+00:00,"Hai Kak Muhaman, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0610-42587 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 13:11:08,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
6579d97f-e92a-49b8-ac64-d258ae4adea7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,maaf saya salah kirim TF,5,0,1.60.0,2025-10-23 11:08:03+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
f3e0dbbc-9c18-4de8-88ed-ff942ffae535,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tiap melakukan transaksi gagal terus, padahal saldo nya cukup",1,0,,2025-10-23 10:37:08+00:00,"Mohon maaf, Kak Keisha. Agar bisa menggunakan GoPay, pastikan saldo cukup, masukkan PIN GoPay yang benar, dan gunakan aplikasi terbaru. Jika masih bermasalah, laporkan melalui menu Bantuan > ketik ""Saya tidak dapat menggunakan GoPay"" > isi formulir dan cantumkan kode psr-25-296-0457-23149 di bagian ""Ceritakan lebih lanjut"". ^Maura",2025-10-23 11:57:32,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
e978664c-bf49-4774-909a-701732a33a3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"setiap transaksi yang nominalnya besar selalu kena pending, dan ujungnya saldo hilang entah kemana.",1,0,1.60.0,2025-10-23 10:36:12+00:00,"Hai Kak Rhana, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0455-51438 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 11:55:59,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
d395721a-caf3-4301-b4de-56b2d8071a5f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"uda tf dri wallet tapi saldo ga masuk. gada solusi apapun cuman di suru refresh trs. dri cs nya gada solusi, uda hampir 1minggu lebih uang ga balik",1,0,1.60.0,2025-10-23 10:11:49+00:00,"Hai Kak Rizka, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0454-36863 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 11:54:42,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
168856cf-3ed1-4ced-95e8-33dc7a167a77,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,topup game lebih cepat dan fleksibel,5,0,,2025-10-23 09:20:26+00:00,,,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
0a7de246-edb0-4e60-b613-dbd9d5e4c21f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alhamdulillah semenjak pakai gopay transfer jadi lebih mudah dan cepat bahkan lebih aman dan terpercaya,5,0,1.48.0,2025-10-23 08:57:28+00:00,,,1.48.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
4158ace9-a2d7-4cec-aa96-ddc897341768,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GIMANA CARANYA MENGALIHKAN SALDO GOPAY YANG TERKUNCI TOLONG BATUANNYA,1,0,1.60.0,2025-10-23 07:54:22+00:00,"Mohon maaf, Kak @Vlog Newsbeat. GoPay selalu menjaga keamanan dompetmu dengan memblokir akun sementara apabila terdeteksi transaksi yang mencurigakan. Silakan laporkan dengan login ke aplikasi Gojek > ke Halaman Bantuan > cari artikel ""Saya tidak dapat menggunakan GoPay"" di kolom bantuan > isi form di artikel. ^Maura",2025-10-23 11:45:54,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
7d086b67-c8e2-40c8-84db-859a1f5fcae1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus buat topup,5,0,1.60.0,2025-10-23 07:52:36+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
b303ca25-622e-425a-86d2-233862d0eb23,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat memudah kan transfer uang kuota untuk anak sangat mudah,5,0,1.60.0,2025-10-23 06:49:55+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
49aa612d-3e10-4d6c-86ed-f551f5cc94a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"iya sih gratis topup , tpi saldo langsung ke potong 2rb , ya klo Gtu mending cari aplikasi lain yg bayar biaya admin saat topup saldonya bisa utuh , klo kepotong saldo kan jadi susahau transfer gak bisa ituh , kita² nya harus ngelebihin saldonya, iya klo bisa ngelebihin 2rb , ini minimal harus 50rb kepotong lagi jadi 48rb wkwkwkwkwk",1,0,1.54.0,2025-10-23 06:17:37+00:00,"Hai Kak Andika, mohon maaf ya. Kami informasikan untuk transaksi top up saldo GoPay dikenakan biaya admin & untuk nominalnya sesuai metode pembayaran yang dipilih. Info selengkapnya silakan kunjungi menu Bantuan di aplikasi GoPay atau email ke customerservice@gopay.co.id. ^Maura",2025-10-23 11:23:42,1.54.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
39fabee9-965b-4dfb-a119-4e9bf401facf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi membantu..tidak repot2 bawa uang..semua bisa d qris..,5,0,1.60.0,2025-10-23 06:11:22+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
c42797c6-0bd4-492b-9aa4-d335dc36ce82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masa mau hapus akun tidak bisa karena ada saldo rp 1 aneh banget aplikasinya sama aja maksa secara tidak langsung kita harus menggunakan aplikasi ini,1,0,1.60.0,2025-10-23 04:00:22+00:00,"Hai Kak Andi, kami akan bersedih apabila kamu ingin menghapus akun GoPay mu, untuk penghapusan akun pastikan saldo Kakak Rp0 ya Kak. Selengkapnya Kakak dapat ke menu bantuan GoPay & ketik ""Saya ingin menutup akun secara permanen"" Kak. Terima kasih ^Maura",2025-10-23 11:17:07,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
9e4b7d54-dcca-435f-8867-e2da8121a4dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya pengguna baru, semoga app gopay bagus untuk sarana membantu simpan pinjam dan transfer uang dengan amanah tanpa penipuan..",3,0,1.60.0,2025-10-23 02:59:01+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
f4ca9a7a-9e71-4792-946b-24e54d696650,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"transaksi tidak masuk ke tujuan, tapi saldo terpotong",1,0,,2025-10-23 01:03:31+00:00,"Hai Kak Ayub, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0342-31375 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 10:42:37,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
7f30d156-4695-4093-9ccb-1e7269fa5c5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus bangt transfer jadi lebih mudah,5,0,,2025-10-23 00:11:30+00:00,,,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
fef3522e-b172-47aa-b8c0-a87fc9f9860b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gopay pet scam, gabisa login harian, udah ngasih makan hari ke 7, hadiah misi ga masuk dompet",1,0,1.60.0,2025-10-23 00:08:15+00:00,"Hai Kak @Wartod Straytod, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0339-08449 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 10:39:14,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
26f48d52-3540-41b6-b2a0-60f531b94811,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk ini ga da penyelesaian ketika kita terkendala topup saldo sukses tapi saldo ga masuk bahkan di riwayat transaksipun ga da kabar nya minta bantuan harus tunggu 2hr gmn ini,1,0,1.60.0,2025-10-22 23:41:07+00:00,"Hai Kak Aya, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0122-52228 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 08:22:57,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
a82be266-ec8e-4035-97b7-44e049117a0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mau bayar pakai qris gak bisa tolol,1,0,1.60.0,2025-10-22 23:18:34+00:00,"Hai Kak Sune, maaf atas ketidaknyamanannya. Pastikan kamu menggunakan aplikasi GoPay versi terbaru dan kode QR yang dipindai berasal dari merchant yang menerima pembayaran melalui kode GoPay. Jika masih berkendala, laporkan melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-296-0120-00780 pada subjek email. ^Maura",2025-10-23 08:20:05,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
ad7d3c29-f351-44a4-aa2d-2dc7c483cade,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya gak bisa tf gimana dong,5,0,1.60.0,2025-10-22 22:39:29+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
bccdcffc-a22d-408f-9972-5c1f69f315df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa saldo sy dipotong utk we tv,1,0,1.60.0,2025-10-22 22:39:13+00:00,"Hai Kak Joko, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0118-36221 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 08:18:42,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
118818bb-71de-4013-a511-a72176a9434f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya sangat kecewa karena saya tidak bisa transfer via QR karna ganguan teknis,1,0,,2025-10-22 22:25:54+00:00,"Hai Kak Okto, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0116-14302 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 08:16:20,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
c0102506-bd2e-4d87-a0e1-517a0ee04a55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gopay gak jelas saldo tiba"" hilang sendiri",1,0,1.60.0,2025-10-22 22:25:51+00:00,"Hai Kak Yunus, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-296-0114-55973 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-23 08:15:03,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
3bde987d-6726-4ed8-8cc7-de39a3331f68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"heran aku, kejadian bukan 1 kali jadi di ATM saldo bri 27k terus aku tf 1,054 juta kok di ATM cuma 10,59 perbaiki dong????",3,0,1.60.0,2025-10-22 21:59:11+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
3fdf8a0d-aa45-4bc1-b5b2-e864f2c4aa82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalo lagi verifikasi muka tolong di percepat saya nunggu sampai 5 menitan blm kelar juga,3,0,1.11.0,2025-10-22 21:39:43+00:00,,,1.11.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
41ae142b-1ec5-40b9-90ce-fa068ea5465f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Halo tim GoPay, saldo saya terpotong utk transaksi CapCut via Google Play pd 25/08/2025 (Rp16.650) & 12/10/2025 (Rp83.250). Saya TIDAK pernah menyetujui pembelian tsb. Mohon segera cek, proses refund, dan hentikan izin penarikan otomatis dr CapCut. Ini transaksi tidak sah. Terima kasih mohon segera kembali kn uang saya secepatnya 🙏",3,0,1.60.0,2025-10-22 21:30:23+00:00,"Hai Kak Ahmad, mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-295-1500-05305 pada subject email dan ceritakan kembali detail permasalahannya agar tim kami bisa bantu cek lebih lanjut ya. ^Miko",2025-10-22 22:00:19,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
506b1d3a-2ab6-4b01-af29-2c332f7f1171,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya bagus banget ada qris nya,5,0,1.61.1,2025-10-22 21:23:42+00:00,,,1.61.1,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv
