reviewId,content,sentiment
9962a780-9390-40a1-938a-c89f89319516,gopay apa ini masak saya TF nggak masuk masuk,2
5bc64007-2215-400f-b1c5-f0762cc64147,kenapa di aplikasi OVO saya setelah saya update tadi fitur top up hilang gak keliatan ya mohon infonya ...,0
ff21381e-4cef-4e7d-9c52-a206cfcc166d,"mohon lahh pada pihak ovo di perbaiki lagi kalo mau login saya hilang aku email saya yang terkait masa sampe nggak bisa lagi login kalo mau ini cek data akun ovo saya ovo saya juga udh premier perlu ktp ada cuma sesuaikan lahh pada pihak ovo, sayang banget tuh isi nyaa mau di pake malah ribet banget mau riset ulang login",2
010505cf-5a2a-4ee2-832a-792462977f5c,"tolong dong gopay uang saya kembalikan karna no yg sya tuju pake gooay tapi sudah tidak aktif,,,??? saya ada kendala tgl 15 salah transfer dari BRI ke gopay dengan no yg tida terdaftar apakah bisa uang saya kembali lagi tolong di bantu dong pihak gopay,,,?",2
a9920659-dbb3-466f-8306-80462f5e57be,gada jatah bulanan gratis transfer seperti apk sebelah dan bank bank lain jadi males buat gunain juga sayang untuk biaya admin tf nya sengaja saya kosongkan tolong dong bikin promo agar saya bisa balik lagi pake ovo dengan menggratiskan biaya transfer ke bank atau ewallet lain,2
282e310b-971e-4e6b-b500-62805ed1746f,"Kenapa nih aplikasinya mo login aja lambat loading, pertama udah pakai infinix, pindah lagi ke oppo, sama juga pindah juga ke samsung lebih parah lagi loading masuknya mau bayar qris KFC bikin malu aja di antrian lama skali loadingnya padahal udah versi terbaru pakai paket data sendiri telkomsel.. coba diperbaiki lagi",2
ea360d40-95d9-43bd-bb10-930ac0ed675a,"aplikasi gajelas, gua top up e-money kaga masuk tapi diriwayat nya sudah berhasil kocak, BALIKIN SALDO GUA WOY",2
9cd3c089-5286-4a19-8a39-ef4aeacf17a3,"udh ngajak temen buat download sama daftar gopay tapi nyatanya gadapet hadiahnya, udah tf ketemen sesama gopay tapi gadapet kartu gosok. scam!",2
4e12ad12-bf21-4aa3-b5a2-6aa3ad28be58,tidak bisa login,2
291fec64-19eb-4ea9-b476-73f22a8b81ae,"top up dm ff tetapi, dm tidak masuk. saldo berkurang",2
7f00a28c-f290-4372-8460-04789b75f1c5,kebanyakan gangguannya sering pending klk mau tf gak tau orang juga penting !!!,2
1f45d067-f1e9-4edf-8b4d-66788a3bfbcd,kenapa login gagal mulu dah,2
4b37074c-895d-4e41-b987-457088dedf17,"top up 1jt gak masuk , entah kemana lari duitnya 👎👎👎",2
8027f990-f93e-449c-90f9-6b7b373cd4ea,gila ini mah gak kaya boong lu... biaya top up lu paling mahal diantara yg lain... mending gw uninstal...,2
4b503cda-f333-4be4-8fab-3166b181bd26,"aplikasi bangsaaaaat nomorku hilang, mau login buat upload foto gagal mulu anjg buat semua, jangan pernah pakai aplikasi ini.. mending pakai aplikasi DANA saja lebih recommended",2
c886c8f5-02b7-451b-aa2e-a04144201ffb,"saya hapus ini app gara"" top up 200 sampai sekarang tidak masuk ke saldo",2
86002729-7627-4323-97ee-9ae0c98bd45a,ini kek mana min saya TF ke dana kok lama banget masuknya udh lh lagi butuh duit lgi,2
806900ed-b78d-414e-9535-4954535148e1,anj masukin otp susah amat ga login login tod,2
a4a70f93-d1eb-442a-9b79-99cfa2360fc3,"maaf, saya kurangi ratingnya.. sistem bank jago terkadang error di setiap nasabah , khusus saya, dibikin rusak mood, dibuat panik, honeymoon terganggu krna sebagian besar dana di bank jago. kepercayaan saya berkurang.. Solusinya harus datang ke kantor cabang langsung supaya mendapatkan laporan prioritas, Alhamdulillah sudah bisa login kembali. tapi pengalaman kurang menyenangkan telah saya dapatkan..",2
b5a36eaa-e963-4642-945c-409f12bb9c3c,boleh2 sih tapi kenapa gopay disambungin ke gojek jadi saat topup game jadi susah,2
0561da2a-c237-49f4-9159-5a229a3a38fb,ga Jelas Login Berkali Kali Lupa Password Harus Vc Tapi Ga Nyala Nyala Vc Nya Sampe setengah Jam Gimana Masuk Akunnya Kocak Makin Aneh Jago sekarang,2
07094a12-dd86-47ff-b278-834d9844f698,TIBA TIBA Top UP VA pakai livin skrg kena admin ! bank lain gk kena admin :),2
cac68fab-8935-4ddf-a65a-1208daab8ae7,"aplikasi ovo buruk.!! sy transfer ga masuk kenomor ovo tujuan, ga ada riwayat pengiriman saldo kepotong, nominalnya besar lagi, menghubungi ke cs ga bisa, ngirim email ga ada respon, ngirim keluhan ke pusat bantuan ga ada respon...",2
4d2621df-4234-4963-a535-3c9468f8b22f,bagus buat top up jadi lebih gampang,1
65bc50d7-1806-4f7a-899b-2e6acf4c320f,"nomer saya sudah hangus dan juga saya lupa pin, tapi saya masih bisa login lewat email. ini bagaimana caranya ganti pin sedangkan nomer untuk otp sudah hangus",0
fbbdca47-5af0-465a-bc06-d7418bc5f597,transfer ke bank manapun gratis gampang di gunakan,1
89d6fd8b-2f06-451e-b608-140bd2124437,top up kena potongan cek out kena biaya penanganan kira-kira ini aplikasi belanja atau aplikasi rentenir?,2
bf290b71-ff17-446a-89c0-1f6d80568d3b,"transfer gk masuk, di history gk ada bukti tranfer berhasil atau enggak tapi saldo berkurang",2
4dff12ad-9d1f-402b-980d-58fdf1ed0cfa,akun saya tidak bisa login tolong di bantu cepat saya perlu uang duit dalam aplikasi nya,2
be8b5a4b-5277-49ac-a07f-e46ce20348a1,belanja dan bayar-bayar pake Qris sangat mudah dan gratis tis .. tis ..tis ...oks laaah,1
0c2d3ea7-550b-463d-810c-4b9f587a8309,"ovo jelek, gampang erorr gak jelas, klo TF saldonya dah berkurang tapi kagak terkirim, aplikasi pembodohan...",2
0c3f75ba-7ed5-4a51-b386-7a1dccab25b7,kenapa harus apgred dari mana kesalahan tersebut tolong di tunda karena saya susah adanya TF kesana kesini,2
6c8aa613-12d0-44e8-aeeb-c81372b1f9d5,aplikasi tolol. tiba tiba log out pas login malah terjadi masalah sampe ke blokir. DONGO,2
fcb5835a-d57d-41d7-a4ca-e69679c610f9,"saya ingin login di perangkat baru, karna HP sebelum saya rusak, setelah masukan OTP untuk login ada bacaan, instal ulang apk kamu yaaa, di ulangin terus tetap sama,hingga ada bacaan istirahat duluuu ,itu knp yah tolong jawab ☺",0
adbbd03e-c07d-4300-b670-1b74c58c56e3,bermasalah nih apk ovo semenjak update saldo topup saya belum masuk juga udh 24 jam lohh dah jelas transaki disana nya tf ke akun sayaa !!,2
6039ed68-e4b3-4c0d-941e-2926181e4786,"Tf dari ovo ke bank , dana gak masuk rek bank tujuan , uang hilang , padahal uang hasil hutang , apa GK mikir gitu buat balikin 2/10/25",2
723334bd-36d1-4f82-8980-a676d82bb470,jelek banget anj. mosok mau tf ke bank lain kagak bisa selalu gagal terus nyesel banget pake ovo,2
1d5ba9d6-224f-4b46-89a5-99a6ff7519c1,kenapa saya top up belum masok ke gopay,2
eef49b7b-df25-441a-a224-cf6d2874fbe8,"transfer dari dana ke ovo, transaksi sukses namun saldo tidak masuk ke rekening ovo, aplikasi maling duit orang",2
184f2515-be8d-4db0-8894-c80c3ab2fab2,massa ga bisa login ke akun sendri gara2 verivikasi wajah???? ribet bgt pedahal ga pernah mengaktifkan verifikasi wajah buat login yatrs gmn bisa login dengan verivikasi wajah ? shoope skrg ribet makin ga jelas,2
80463bb4-8c02-4c67-8f44-11041b3746f0,"hp ke restart pabrik. Download lg jago nya, pas login eh kata nya si suruh ketuk ""Ya"" di perangkat sblm nya yg sdh login (perangkat sblm nya ya hp ini dooonkk.....). Dan ya tdk ada tuh perintah ketuk ""Ya"" nya 🤔🤔 Kemudian ""Coba Cara Lain"" di suruh Vermuk, udah selesai Vermuk eeh aplikasi nya mandeg ajah ga ada lanjut2 nya. PAYAH 👎👎👎 KALAH JAUH SAMA OVO. Ga usah lah bls koment ini pake robot di suruh email atau telpon wkwkwkw",2
4b8f7a99-4ca6-48ef-bf2a-b5d8ecc0cf60,"kecewa top up dari pagi sampai sore belum masuk juga , ngadu di customer suruh nunggu 48 jam😌",2
98d08c7a-28f1-42a9-9e8b-15390f4b95dc,"verifikasi wajah aja sampai 3 kali gagal,, leher gue ampe pegel,, tolong tuh di perbaiki lagi,, menyusahkan mau masuk ke rekening sendiri aja Susah,, padahal saya restart HP,, masuk ke lifin susah bener,,",2
da8e5249-98bd-4055-b7df-e43cc82ab233,top up dr tgl 27 gak masuk² katanya suruh nunggu 2 hari udah di tunggu jg gak masuk chat di ig sudah lewat bantuan udah ini udh tanggal 30 gak ada kejelasan,2
355d33fc-5f6a-4d3d-9f36-418657c890d8,tf sangat simple dan cepat,1
acf94667-76ba-4918-8d61-bbd894e2362b,mengapa saat saya akan membayar top up selalu tidak bisa padahal saya menggunakan gopay koin,2
dbf7c6f8-0bd0-499a-9b1d-6ddb51f2f1ca,"DUIT GUA ILANG, DISURU HUBUNGI SONO SINI KOCAK KOCAK TF KAGA MASUK MASUK TAPI BERHASIL",2
93456bbb-a42c-45ba-b2f9-803203cc57d4,"ovo skarang kacau pas di haruskan ke ovo nabung... saya top up gak masuk, cuma karna di ovo nabung no blum di rubah karna hilang. masuk ke superbank juga di persulit, saldo nyangkut jadinya.. ngurus ribet, saya ikhlasin aja dah.. saya hapus ovo di HP saya... kacau",2
ccd762d0-88be-45fb-8e1e-5f0dcad5a17b,aplikasi eror tidak bisa transfer,2
d3df002f-5343-41e5-8570-956dc5f08d3c,"Mudah bgt pakai apk ini, aku skr mau transfer kemana aja pakai gopay aja, mau bayar apa² juga tinggal Qris pake gopay aja, beli gofood pakai gopay pokok nya ok apk nya gratis biaya admin",1
0fa26ef1-36d3-41bf-81cb-59d0ffa01a76,mantap bagus bet ni apk ada wdp top up pulsa banyak lah,1
0a30f4a7-f102-491d-95eb-71b3f6c9061e,"Kronologi lengkap: Kendalanya saldo yang masuk ke aplikasi gopay kurang 1000 rupiah Saya top up e wallet dari dana rp 53.548 sudah termasuk biaya admin lalu saya cek saldo yang masuk hanya 51.549 di aplikasi gopay Padahal saya sudah memasukan nominal top up di 52.549, ke manakah uang 1000 saya ,akibatnya sya tidak bisa melakukan transaksi karena saldonya kurang, gimana ini ,ini sama aja penipuan",2
5cac0e0a-e77f-4aa1-8e8c-faf1330ff054,tak ada fitur bayar via qris kayak bank lain. mohon ditambahkan fiturnya,2
4a96263c-da2e-4c95-8f0a-01e482350ebf,"transfer ke bank lain lama , 👎👎",2
a6b54fcb-7ef7-4409-aae5-ca5cd54e0e33,top up 100 diamond,0
625b4436-bf48-4853-90b0-202a6d9cd617,"apk ribet saya tidak bisa transaksi lewat Qris,muncul tulisan GAK BISA LANJUT TRANSAKSI INI kami mendeteksi aktifitas gak wajar .seperti itu terus pohoknya nesel seumur hidup",2
699c2c09-3f03-4164-acc5-9dca55205b11,"ga ada keamanan, siapa aja bisa ngajuin pengambilan uang tanpa harus konfirmasi muka/yg lainnya. jadi nya akun saya punya utang padahal bukan saya yg ngajuin",2
603ff501-b6fa-4834-9a70-f42d3ed84e4b,halo mohon maaf saya top up diamond kok gak masuk masuk,2
4632e67e-ca9c-4c64-80ba-1134513a658e,proses transfer ke rekening ewalet lama,2
e5b579f1-bf8c-423b-a1b9-497872b6d230,sangat buruk. saya tf ke apk ini tf udah berhasil tapi saldo tidak ada di apk ini nya. sangat membagongkan.,2
b2faa839-1d31-4e36-a0e5-75af9ac21519,"setiap top up selalu ngurang saldony di ovo -_- aneh banget, kdg suka kepotong juga. kedepannya tolong dong diperbaiki.",2
065ab1d1-a449-4e4e-a742-00290b2c4a2e,bagus banget apl nya untuk top up ada gratis juga,1
4cd65f73-055e-4b32-a14b-00f1098192a1,kenapa top up ku double... padahal minggu lalu sudah top up.. itu kebayar lagi??? tiap hari ada terus untuk top up di aplikasi yg itu... tapi sebenarnya sudah top up itu... dan sekalinya top up gopay langsung ke potong untuk aplikasi itu,2
f1400487-e946-4707-bd82-5a5018a38a05,"Knp tdk bisa login mandiri saya,tlg di beri pencerahan",2
fcd26e95-fbfa-44b7-b09b-e494b98efa53,"ada Ifent cashback 100% ketika top up diamond game, akan tetapi setelah top up untuk nominal gopay berkurang dan tidak ada cashback.",2
313cafa4-4f42-4245-bd32-76edd5a3d997,transfer ke bank bca saldo dah terpotong tapi uang belum masuk gimana si ovo nih,2
858d781e-cd69-4765-9a37-5d0c5a33fa85,"ovo penipu apk jahanam uang ga bisa di gunakan transfer ga bisa aplikasi OVO sangat mengecewakan ,saya sudah top up saldo, tetapi tidak dapat digunakan melakukan transaksi seperti transfer, dll. saya sudah verivikasi sudah upgrade primer masih juga tidak bisa transfer, untuk kawan kawan jangan gunakan apk ovo lebih baik gunakan apk yg lainnya, @OVO APK PENIPU",2
a4b8d44c-30b9-4db0-b34f-1fb94007e649,Banyak bang tapi kalo ovo paling top jlk banyak eror nya pokoknya burik harus tov UV terus login gak bisa mlh di suruh nunggu satu jam pas selesai login juga gak bisa,2
a40d587d-13c1-4f0b-993b-c579d5e55ceb,"semuanya bagus, cuma belom bisa Nampilin Qris Barcode untuk bayar di minimarket, jadi harus TF ke bank lain dulu, kalo pake kartu debit lama kalo di minimarket, bintangnya saya rubah kalo udah ada fiturnya",2
902e90c6-d3e1-4ec7-b06e-8918994c623b,"rajanya free admin tf ke antar bank laink n ewallet,hrga pulsa n lain² bnyak promo n vouchernya,terbaik menurut saya",1
07d49000-6f34-4942-8ce6-3cc19083d317,uang transfer ke rekening lain sukses tp uan gak masuk. kejadian sudah 2x.,2
6e76c962-fb43-46ac-b3e0-e2626823b77c,gk bisa login,2
656670e5-5a11-43ac-9ec6-d29f6f0fe574,"knapaa gabisa tf ke m-banking, udh dicoba berkali kaliiiiii tolong dong 🫠",2
a1f49ded-8949-4c32-91d4-6f3130214bda,dari pihak gopay transfer sukses tapi uang blum masuk ke akun dana saya gimana dah ini,2
bf8f7069-eaa4-48c2-bb2b-a678e097bd79,Pas login jadinya susah,2
7e88f133-95c3-46ea-bf50-00d1107660c8,parah kacau apk model apaan ini...saya transfer sampe sekarang gak smpai sampai..ca nya pun lambat dalam merespon..nggak nyangka bangetsumpah... tolong lah perbaiki kasian para nasabah ini ovo kacau banget...muakkkkkkkk...!!!!!!!!!!!!!!!,2
56148bac-c0f2-448b-92ad-adfd7492b2d5,TRANSFER YANG HARUS NYA BISA MASUK DALAM HITUNGAN MENIT. INI HARUS MENUNGGU 2 HARI KERJA. APLIKASI APAAN YANG TRF HARUS 2 HARI KERJA. BENER BENER GAK EFISIEN.,2
81c8d165-a2c3-4f92-b9e8-eab63db83578,saya baru pasang Qris di outlet ternyata 2 transaksi awal dana tidak masuk ke shopeepay entah pending atau apa histori transaksi jg tidak ada saya merasa dirugikan perputaran uang di outlet harus langsung ready tidak bisa pending buat kulakan segala macem di agen itu perlu modal cash gak bisa bayar pake ngutang saya sudah komplain dan belum ada kabar jika tetap seperti ini maka saya akan berhenti pake Qris Shopeepay. terimakasih,2
128c69c1-9133-4e0a-b3aa-ae74d78e7f1b,"pelayanan topup delay berhari-hari, tidak asa transparasi sama sekali",2
79a10377-09ba-4879-a4ed-c169b43b47e8,"aplikasi jelek bgt...! saya kapok isi saldo shopepay lagi.... masa saya top up shopepay ,saldo tidak masuk2. dan di suruh nunggu 1x 24jam sma cs nya tetap saja tidak masuk....",2
0b9332dd-4f8c-4f82-b560-d2146dd38399,gak bisa digunakan buat top up grab driver nih kenapa ????,2
5effd1b6-c086-4004-ac1f-f7bb0b33dd2e,"Halo pihak developer gopay yg terhormat, akun gopay saya sedang mengalami aktifitas tidak wajar dengan id gopay : erman Tolong bantu secepatnya agar akun gopay saya kembali Normal saya mau top up lagi. cukup sekian terima kasih",0
43daeb2a-17b2-4835-9747-a8eea8993192,saya top up belum masuk solusinya gimana min,2
e12dccef-387e-46e9-8081-464f2dd6fc86,knpa saya gak bisa top up game di gopay bree,2
553900ba-0364-41e2-84f4-43ad652f7415,"kacau saya hanya TF ke BCA proses nya lama banget , mohon di perbaiki lagi , demi kenyamanan pengguna",2
2f08af66-3d65-4267-a6ed-65548c26bcb0,"jelek banget nih aplikasi, masa topup 150rb dapetnya malah 148rb harusnya klo emang ada admin 2rb ya pas topup awal kasih tau 153rb sekalian.",2
d3e45563-b8b7-4244-81f6-7bf0c7b2b9c5,kenapa yaa sudah verifikasi wajah tapi tetap tidak bisa melakukan transaksi,2
12d015bd-4a48-4204-bd3e-8a3c78e80f4e,apk gajelas tf gagal mulu qr sering gabisa kocakkkkkkkk,2
498cd58b-cc09-4bc4-b149-d532e9783259,"pagi min , udah 1 jam lebih ovo eror mau top up saldo grab driver nggk bisa , ada apa nih ???",2
435e5c30-e7db-461e-9993-d5608ad5c027,"Mau login aja sulit, gajelas.",2
3e397d92-b12b-4b5c-8418-3103347f6094,"sibuk aja iklan sana sini, top up ga langsung masuk aneh bener ini aplikasi",2
5bbb7a6a-21b9-4511-8844-3f09d3c7a73f,sangat puas dengan apk ini karena banyak gratis admin jadi mudah untuk transfer ke mana aja,1
dde5c225-6002-479e-a27e-20f7ebf0e805,"setelah update, pada gopay pet setiap dapat gopay coin, koinnya tidak bertambah/ tidak bisa diklik, setiap login hari ke-2 tombol check-in tidak bisa ditekan, tidak bisa klaim gopay koin saat ngasih makan anabul teman",2
23868e66-4d9d-49a5-8941-65e9181ff25c,ovo tidak bagus untuk pembayaran disaat genting karena selalu log out saat memasukkan pin tidak seperti ewalet lainny gak ada costumer service dan harusnya login menggunakan kode otp tidak seperti lainnya yang menggunakan sken wajah dan sandi kan ribet apalagi pas kartu hilang tolong diperbaiki lagi dan di optimalkan supaya pengguna lebih nyaman,2
588c0823-9daf-4ca4-b0b0-e7c504c8f35d,"punya saya Kok ngebug,saya mau top up ml tapi gambar iklan gamau muncul muncul",2
d6a0eb57-8e76-4d7e-9811-98f0ef148785,"gila, aku top up gak masuk tp tetep bayar di alfamart, ovo ngentoddd",2
efd85e80-aced-493b-b2c2-90ec710bd5ff,"bagus keren , transfer kemna aja ga lelet suka bgt trs kdg bnyk promo jugaa beli pulsa isi internet isin token listrik tu bnyk kali promo nya we",1
c467b1dd-5028-4923-be49-8ba322816bea,mantap..top up gopay jadi mudah,1
2bb0a96c-a7db-409c-ad75-9259c48b85c7,min gimana yah?saya sudah daftar livin via online 2 minggu yg lalu tapi pas login malah di suruh tunggu?yh memang kartu fisik belum ada.tapi kan saya sudah daftar online.,2
0e20259a-af4b-4194-baca-6f3aff8fd599,"top up saldo shopee pay lewat dana tp belum msuk sampai sekarang mana jumlahnya lumayan besar,pihak dana sudah konfirmasi kode ESN dan menyatakan pengiriman sukses tapi pihak shopee udh ngadu kesana kemari baik lewat chat langsung ataupun call center,sudah verifikasi akun shopee pay jg tapi tidak ada solusi..tidak tahu kapan uang akan kembali..benar-benarr kcewA",2
c473b209-20b0-4f72-a7ab-0a8db4c7e500,"GOPAY MEMANG TERBAIK BAGI SAYA APALAGI ADA PAKET DENGAN HARGA 1RP SANGAT MEMBANTU BANGET, UNTUK GOPAY TERIMAKASIH APALAGI ADA FITUR TOP UP GAME YG MURAH DAN CEPAT MASUK",1
252896df-2780-4bb9-8406-f1a6f5d18161,top up ovo dari dana belum masuk sampai saat ini,2
d80f4675-a501-4493-afbe-9cd8d930c524,"awal nya bagus, tapi sekarang aku gak bisa login, ad tulisan perbarui sandi, di suruh masukan kn no rek, giliran ku masukan gak bisa",2
de18d907-e53d-4b5b-b07c-d45fb48ac90a,Mahal. top up dan tarik ada biaya,2
231412bc-b1e6-428b-bad8-2dd0ad5d7731,"DUIT GW KEMANA OII, KEMAREN TOP UP KAGA MASUK MASUK, ITU LIMMIT EMANG UDH CAPAI BATAS 40JT, TP KO GA ADA PEMBEROTAHUAN UANG YG BARU TOP UP MASUK SETELAH NANTI REFRESH LIMMIT APA KEMBALI KE REK AWAL YANG DI PAKAI UNTUK TOP UP. TOLONG LAH, RESPON NYA LAMNAT JUGA ! KALO EMANG MASUK NANTI SETELAH REFRESH LIMMIT GAMASALAH, YG PENTING ADA BERITANYA. BUKAN GA JELAS.",2
96de896f-ea8b-45b2-9d92-2142850c7f66,tf pake acara nyangkut dah kena admin 2500 TPI nyusain berapa lama TF baru kelar clo kyk gt...clo mank gak bisa TF yah di gagalkan jgan di gantung duit orang jadi gak bisa apa2 nyangkut bgt,2
dd640838-f13c-48af-8149-38dbc1a0bfa7,susah buat verifikasi wajah,2
ccb3a573-7254-41a2-ad16-d942b74a90a1,"tolong ya.klu aku sudah top up saldo go pay. laporan serta saldo.jgn ada gangguan. jgm kayak tetangga sebelah.,pas jam 12 mlm pasti gangguan. tolong di tinggkatkan lagi... 🤣",2
e9decd74-c78a-4372-b673-667651f12d50,bang sya mw login di bank jagoku knp susah login padahl data benar,2
e22dafc4-5efc-4b13-ad6f-19211c9459c4,"makin lama aplikasi ini makin busuk, susah banget login nya, entah dari kapan skg mau bayar ecomerce dari aplikasi livin nya kena biaya admin lagi, pernah sampai 5ribu biaya admin nyaa gileeeeeee ,",2
d61f294f-c361-4fc1-a9da-46641a746d10,adminnya mahal. engga kayak e-wallet sebelah yang bebas admin kalau transfer ke bank😬,2
f934e28c-49ee-4865-b877-2cc94d482ebf,Sekedar masukan kalo bisa saat verifikasi wajah kamera bisa diswitch kamera belakang karena ada saatnya kamera depan tidak berfungsi 😀😀🙏,0
35551ca7-741a-4e55-9b98-b28c5de00b38,"Nanti saya kasih bintang 5 kalau shopeepaylater bisa digunakan, ini malah verifikasi wajah ujung-ujungnya gagal kayak aplikasi tolol.",2
ad9321b0-3f5c-4cde-a68d-e0f00552dc9b,"mohon maaf semua saya meras aplikasi ini tidak memuaskan karena untuk penarikan uang, tidak bisa di verifikasi oleh admin, padahal uang di akun shopeey saya itu habis top up sendiri",2
75e1c4be-ad98-4c69-a9fe-0065beddb499,saya top up belum masuk pelayanan lambat apk gak bermutu,2
23775809-3723-4fef-abe9-6854beca4cba,"4 tahun pakai gopay dan akhirnya skrg skit hati krn topup bermasalah , wktunya pindah",2
fb40eb88-ac26-4ccb-84e5-ccc9b2a5a730,tidak sangat di sarankan uang saya hilang gara gara top up Roblox di aplikasi ini,2
5d27914f-86be-4d2e-84df-8b045f830cc8,sangat bagus sekali untuk transfer dan lain lain,1
119933b6-6121-4e42-8949-bbca9948c3e4,"kenapa app gopay saya tidak bisa dibuka ya, mau bayar qris tida bisa dibuka sampai sekarang. sudah seminggu an 😔",2
c83d40eb-4a1a-4569-82b7-81ca0abb4805,"tidak beres nih apk, udah mah isi saldo sesuai ketentuan malah pas mau ke apk yang dituju ngga bisa buat top up, gagal terus",2
ba10ad74-3c40-45e5-8786-427862578c93,APLIKASI TRANSFER TERBURUK. SY TRANSFER UANG KE BANK BCA GA SAMPE2 KE TUJUAN. UANG DITAHANA KARENA MASIH DIPROSES. PARAH BANGET DIPROSES LEBIH DARI 24 JAM. UDAH GITU BANYAK BGT BOOTH ULASAN BINTANG 5. TAPI ASLINYA BURUK BANGET. GA MAU LG PERNAH TRANSFER PAKE SHOPEEPAY!!!!,2
e98dd4d0-3fae-44ae-9451-c97bc801389c,GK jelas tiba tiba GK bisa top up alasanya ada aktivitas tidak normal padahal biasa aja GK jelas lama lam ni,2
aab5cfbf-3a02-471d-b0ad-c990760c8147,ngk guna ..sering eror Mulu ..klau mau transaksi transfer..payahh,2
4cfcddb9-6a15-4c50-8927-91d399ac9a05,katanya. mudah splot dokumen aja gagal terus mau transfer ke BCA ribet ga kaya OVO gampang,2
6eb3e783-91e8-4f3c-977b-d4ccf1b28949,"kenapa ya bila transaksi terlalu sering untuk transaksi berikutnya mengalami kegagalan terus , ini udah 2 hari belum bisa digunakan untuk Transfer dan untuk pembayaran qris",2
97466ef9-7004-4ab4-981d-1f323ee7e0c9,"Asli Aplikasi bagussssssss banget, simple, ringan, gratis transfer ke rekening bank lain, banyak fitur..pokoknya rekomended banget",1
9e4b7d54-dcca-435f-8867-e2da8121a4dc,"saya pengguna baru, semoga app gopay bagus untuk sarana membantu simpan pinjam dan transfer uang dengan amanah tanpa penipuan..",0
00fa2bff-6119-43a6-ab8c-a1defef14a5c,"kurang baik pelayanan shopeepay mask aku tf mulai kemarin dalam proses trus gak terkirim² juga Sampek hari ini, sudah chat cs x suruh nunggu 1x24 jam masih belum ada perkembangan juga, kecewa sihh, buat ku nominal segitu berharga banget sihh🤬",2
db392e07-edd1-4875-895a-da0f267e625f,"apk ribet, mau trf aja harus premium dulu. cs gabisa dihubungi melalui sosmed hrs muter dulu ke email buang waktu. Mau ganti nomor aja lama, setelah berhasil malah gabisa tertaut ke akun partner (grab) jd nyesel top up banyak ke ovo😭",2
da604f7f-6bf1-40fe-8209-dba6b1b990aa,"AWAS APK BAHAYA, apk apa ini, udah tf ke dana lewat bank Permata malah ngk masuk",2
4a48d0a9-f4be-47a2-b173-318b7f6116a3,"paraah...lemooot banget buat buka aplikasi, setengah jam blm sukses2 buat transfer malah keterangan nomor tidak ditemukan pdhl jls2 nomer sdh q favoritkan",2
adf3e484-3f86-4e5c-904d-c9eaec16fef6,saya tidak bisa top up pdhl udh cukup uang ny tpi dibilang ada masalah anehh aneh,2
2d00d58a-5bed-4e15-96cf-6abe2bf48400,"kak bisa tolong dibantu ga, ini saya udah pake blu sekitar 1 tahun tapi dari tadi saya gabisa login",2
1f4e8ecd-119f-44e7-8530-c202b4255474,uwang saya hilang we jadi jangan percaya lagi sama shopee karena nanti kalian kena juga macam saya 😭😭😭 uwang saya 300 ribu langsung hilang gara gara gak bisa login di aplikasi dompet shopee 😭😭😭🤧🤧🤧😭😭😭 sedih aku sebih,2
f8d2ad0a-82ac-42e1-a98d-b71504eb3a33,saya top up 3.000.000 blm masuk juga udah mau ampir 2hari gimana ini kendala gopay saya minta segera di tindak lanjuti uang itu penting buat berobat keluarga saya mohon di bantu,2
d6bf2de3-ac5e-405f-9a59-62c766843d2c,"Bug pada saat verifikasi wajah, saran dan petunjuk sudah di ikuti, tetep aja ga bisa",2
bc803235-bea2-4142-9d39-f1bc0d3c23c9,"tong yah ,kalau mau upgrade ke premium ,bisa gak di tunda dulu,terus kalau blm upgradt,kok gak bisa yg transfer,saya jadi susah Me transfer nya ,tolong yah ka di bantu ,soal nya gak bisa TF",2
41a9335f-6358-447d-9483-66b13d4c4b09,"Nomor akun saya sudah tidak aktif, namun email saya masih terkait dengan akun tersebut, tetapi saat saya login dan ingin mengganti nomor selalu gagal memperoses tolong dong admin sistemnya di benarkan dulu, jujur saya sangat kecewa karena tidak bisa mengganti nomor, dan akun tersebut masih ada saldonya juga. Terimakasih",2
5b1ec36b-c0e7-4075-a9c6-4a4d7a4b65b1,bagus tapi agak lemot saat login,2
37443db4-ef96-41a8-a0e2-7edfde669f3f,"setiap jam malam kenapa ga bisa kirim/transfer uang KEMANA PUN. sangat mengganggu pengguna,,, lebih di perbaiki dulu sistem nya,,, jangan kalah sama yang sebelah,,,",2
5ed96105-e6d6-45e1-8785-41c2c6e90d82,kenapa saya tidak bisa login di app mandiri saya??,2
b8497351-2cd7-45cc-8371-eb73a4cee7cc,nyesel pake aplikasi ini.. uda lg butuh bgt ungnya eh malah 3x24jam.. aplikasi laen gak gini deh.. tingal pin aman sama foto muka langung pake.. ini ampun.. minn orang lg kesuaan byr obat malah di bikin ribet kek gini.. mikir donx min.. kebutuan orang beda²,2
e1246f15-a126-4a23-b1cf-60d162ca1b85,perifikasi wajah susah alhasil suruh ke kantor cabang,2
9d174dae-7621-46b3-a387-8ecf3506969c,kenapa ya pas face muka mau pendaftaran itu susah ya sudah berkali-kali gagal terus penyebab nya kenapa ya,2
13c6b780-3a24-4c78-9c31-b3af31fe3ddd,belum bisa qris tap,2
b4ea5126-935c-4d55-ad40-85d417aaee81,"pengenalan wajah gagal terus,beda sama bank lain.",2
