reviewId,normalized,sentiment
bb361187-eafd-4aa2-a50f-da3dbd4e7009,dari bulan bulan kemarin hingga bulan sekarang mengapa livin tidak bisa masuk terdapat gambar sistem gambar perbaikan yang terus muncul bagaimana mau bertransaksi jika seperti ini aplikasi livin mohon agar sistemnya segera diperbaiki,negatif
f592163d-20f6-4fe9-b836-e3812505592a,aplikasi yang tidak berfungsi untuk top up e money tidak masuk pengajuan pengembalian dana juga ditolak,negatif
8056c642-6489-4604-8952-b9db8d4a19f4,saat login diminta untuk memperbarui google play services padahal di google play store sudah pembaruan terbaru,negatif
337e1755-8fd5-4bcb-b6b2-bd6a2a12e5c5,aplikasi jelek mengapa transfer saya tidak masuk padahal saldo sudah berkurang,negatif
1477b19a-abb0-43f5-82b7-4b39c234303a,mengapa setelah diperbarui akun gopay saya tidak dapat melakukan transaksi tidak dapat melakukan transfer tidak dapat mengisi pulsa mohon bantuannya agar saya tidak beralih ke layanan lain karena sebelumnya pembaruan gopay ini cukup bagus dibandingkan dengan layanan lainnya,negatif
4a2a090d-6616-483f-884e-c228719d463c,sayang hanya bisa mengisi saldo rupiah,negatif
0332f145-a6a0-4e49-b60a-dbd490592fce,respon rendah proses masuk rumit nomor hilang otomatis semua hilang susah diurus diatur ulang nomornya gagal terus bukan seperti aplikasi dana saja verifikasi wajah masuk dan pin beres ini tidak lagi seperti zaman batu bahkan zaman sekarang pun modern tetapi aplikasi masih membatu tidak berkembang,negatif
2a55b2d1-4355-4373-b3d1-f8de91d7aa93,proses penanganan yang lama transfer ke dompet lain dalam status tertunda menunggu berjam jam belum masuk dan konfirmasi menunggu x jam mekanisme yang tolol,negatif
65a5a703-b4e2-41d1-a2c1-121b33cf9167,sudah tiga tahun memakai aplikasi ini baru sekarang saya mengalami kendala pengisian saldo dari tanggal dua hingga sekarang saldo saya belum masuk padahal sudah menghubungi layanan pelanggan tetapi disuruh menunggu dan menunggu jawaban dan tindak lanjutnya nol persen kacau untung meskipun jumlahnya kecil jika sudah satu juta ke atas bagaimana kabarnya gopay tidak berguna,negatif
d0001d86-e87e-43fe-95b4-3330f0a18e57,sering tidak bisa dibuka dan akun livin nya juga sering keluar sangat mengganggu sekali padahal jaringan nya kuat tetapi tetap saja tidak bisa dibuka untuk login,negatif
27977518-183e-4ed4-b52f-064bfef80bb9,tidak dapat masuk atau mendaftar,negatif
eb194902-fc34-49a6-9ca9-8ed8aac7ab0f,sangat buruk memang aplikasi ini dua kali top up pertama pada tanggal dua dan top up kedua hari ini keduanya tidak masuk padahal di tempat top up sudah berhasil penipu berkedok aplikasi ini namanya,negatif
91d7d494-0b22-44a2-9035-0a9129ebb863,login tidak bisa persyaratan sudah diisi semua tapi selalu gagal silakan masukkan identitas yang valid,negatif
7dd4e202-ef58-430d-9dfc-5434fca0a58b,mf bintangnya saya menurunkan lagi sering mengalami gangguan terus menerus kalau mau mengisi ulang pulsa seluler dan pln,negatif
5ec82eb5-1050-4842-a7b8-0eed31322106,gopay transfer pulsa dan data internet,netral
64814040-59f9-462d-aeb3-b36d327700a8,pelayanan sangat sangat mengecewakan pengisian saldo tidak masuk tidak ada tanggapan sama sekali pencuri,negatif
b48f4bb6-993d-4b7d-b18e-554e596945f4,bagaimana ini tidak ada tanda transfernya tolong perbaiki saja aplikasinya sangat sulit untuk membawa uang tidak ada tanda transfernya,negatif
fae2e60d-8253-496b-bb22-bb49abb19df9,proses transfer menunggu dua hari sangat buruk setelah lebih dari dua hari uang tidak masuk ke rekening saya mencoba menghubungi melalui email namun tidak ada tanggapan aplikasi buruk,negatif
c9a5b758-2194-4e18-8b03-aecbc13a86ef,transfer lambat benar dana sudah hilang dari akun shope pay namun dana tidak masuk ke rekening tujuan menggelikan disuruh menunggu sampai tanggal yang tidak ditentukan,negatif
a8c26f0a-94bd-4deb-8a1e-33e4889f23a3,semakin lama semakin parah aplikasi ini sudah tidak ada cashback potongan transfernya besar sekali sekarang transfer lewat qris dilakukan berulang ulang tolonglah lebih ditingkatkan lagi sistemnya jangan merugikan konsumen,negatif
418e631a-52f4-4989-b0d5-6e765ab79c3d,saya kecewa saya isi saldo lewat gopay tidak masuk saya lapor ke pusat bantuan ovo dapat email dari visionet internasional minta nomor wa saya terus saya kasih saya di suruh top up lagi alasan biar saldo awal saya masuk setelah saya top up lagi malah hilang semua habis itu akun ovo saya di blokir,negatif
ad25b06e-02b6-4e6e-a6f7-0f059982983c,maaf beri tiga bintang karena jika isi ulang saldo selalu ada potongan oleh admin,negatif
1287cd46-065e-4704-a2e7-12d4da5f7635,jaringan lancar mengapa malah mengatakan putus sambungkan lagi saya panik saya mau bayar makan pakai qris karena tidak membawa uang tunai sudah lama berdiri menunggu tidak jelas memilih untuk duduk kembali karena malu,negatif
4df3b2a5-3fd8-4714-8f69-ad047d35d77f,untuk saat ini saya memberikan bintang karena apa setelah pembaruan aplikasi proses memuatnya lama tidak bisa memindai qris dan transaksi lainnya padahal saya perlu bertransaksi mohon kerja sama dari pihak jago agar ke depannya lebih optimal terima kasih,negatif
3c57ceaa-de67-44d6-8382-c40e672f38c3,aplikasi yang aneh verifikasi wajah sudah benar namun tetap gagal bagaimana saldo saya tolonglah padahal wajah sudah benar di situ tetapi tidak sesuai sangat aneh,negatif
cba4051d-e601-4766-ab17-d8f3d95a9fa6,saya telah memverifikasi wajah untuk mereset kata sandi tetapi otp masih dikirim ke nomor lama yang sudah tidak aktif mohon bantu ubah nomor telepon saya agar bisa login kembali dan saya telah mengadukan hal ini ke gmail mohon dibalas saya sudah menunggu cukup lama,negatif
4f5e323a-bb8e-4871-84a3-a9fdcb154ba3,dua kali isi ulang gx pernah masuk,negatif
ec584184-4401-4dfe-8d71-9669264299d2,mengapa ini tidak bisa masuk halo sebaiknya menggunakan aplikasi lain saya memberi bintang agar ratingnya selalu muncul di atas,negatif
fc7537a6-271a-4a61-bd4c-000438bf971f,pengisian saldo gopay melalui indomaret dari tanggal kedua oktober empat ribu dua puluh lima sampai sekarang belum masuk katanya empat puluh delapan jam proses pengecekan sangat lambat saya kecewa saran saya seharusnya lebih gesit dan profesional karena sudah digital seharusnya lebih cepat jika ada kendala seperti ini jangan dibalik masa lebih cepat yang offline ketimbang yang serba online digital kalau sampai siang nanti belum masuk akan saya ramaikan ke komunitas kdm agar tidak banyak korban lagi dan saling memperbaiki,negatif
aa29d4fc-f560-4060-9e0b-4c3e9f93435c,mengapa saya mengisi ulang saldo permainan saya belum masuk hei,negatif
efc6811f-93e0-4551-a34f-be2481975937,setiap proses apa pun cepat mau transfer atau bayar apa pun jadi mudah,positif
072a265b-6e34-4750-a1c3-04e91b8884c0,saya menyukai aplikasi ini sehingga lebih mudah untuk melakukan pengisian ulang saldo atau hal lain,positif
168856cf-3ed1-4ced-95e8-33dc7a167a77,isi ulang permainan lebih cepat dan fleksibel,positif
db8e95d3-36c4-4e9b-a02c-2fe554f16059,admin saya ingin bertanya saya melakukan isi ulang diamond ml menggunakan shopee pay mengapa tidak masuk padahal bukti transaksi sudah masuk di notifikasi shopee pay nya tetapi di aplikasi ml nya tidak bertambah diamondnya tolong bantu,negatif
928640a0-c766-44e5-be47-b7f2beff22d1,untuk membayar dengan qris sering tidak bisa,negatif
88c98d4c-2fe9-416d-954e-d41d0f116e45,saya melakukan transfer dari ovo ke bank tetapi mengapa status transfer ovo sudah menyatakan sukses buat laporan gagal berulang kali di ovo sangat sulit mengapa uang saya hilang sia sia,negatif
ae308c08-0d8f-4557-b01f-4b6127bce08e,galat di mana mana saya ingin membayar menggunakan qris malah tidak bisa,negatif
efa8dd6d-8544-42da-96f4-28eda705c3d9,saya baru saja melakukan transaksi saya ditransfer oleh orang tua saya orang tua saya memfoto bukti transfer tetapi gopay saya tidak masuk padahal aplikasi tersebut telah diperbaharui apa yang salah lagi mohon bantuannya nomornya pas saya cek benar,negatif
af98d87f-5dd2-4927-bc46-9dd107979ed3,ewallet bokbrok produknya gagal mengapa menggunakan layanan yang rumit setiap ingin mengisi ulang saldo selalu tidak bisa masuk buanglah saja jangan gunakan ovo lagi,negatif
c9575c31-21ed-4fd8-88f4-239f226dad93,aplikasi kikir sudah ditransfer dari rekening dan dikenai biaya administrasi ketika dana masuk saldo juga dipotong rb,negatif
e57f579c-47f3-466d-ba02-0f25a0348d35,kami dari driver grab kesulitan mengisi ulang saldo tidak jelas,negatif
e8f0fd02-5534-4f71-8a8b-227362961852,sangat bagus dan membantu sekali biaya admin gratis untuk transfer dan isi ulang saldo semuanya gratis sangat direkomendasikan,positif
72f2cdb2-909c-4220-9ab9-7f7ed4e6a246,tidak bisa login sudah seminggu dikatakan untuk memperbarui layanan google berkali kali ovonya juga yang paling terbaru masih tidak bisa sehingga mengalami timeout,negatif
3fff9e5b-c453-4a6e-bc4e-a3b50a0d08aa,shopeepay akhirnya mengendap tidak bisa digunakan atau transfer ke rekening lain tidak ada solusi,negatif
259acd61-ada2-450e-92af-6b61e3d07ed0,sangat parah ovo sering eror mengapa transfer masuk ke akun ovo tidak muncul padahal proses transfer berhasil hati hati,negatif
f4369c4b-3501-4b3d-a23c-b5cf7edd0419,tolong dulu saya sangat suka grab agar mudah pakai ovo tetapi seiring berjalannya waktu saldo ovo berkurang sendiri pada mulanya hilang padahal saldo awal terlihat hilang dilihat riwayatnya tidak bisa setelah itu setiap isi ulang sisa saldo ada beberapa ribu setelah isi ulang saldo lama juga hilang ya ampun orang mengira uang sebesar itu tidak berharga orang tidak akan sadar begitu jika saldo hilang mendadak,negatif
1f6b5c8c-25a3-4f8e-9db5-a95e33bc6d3e,saya kecewa karena top up gopay melalui aplikasi go pay sudah seminggu tidak masuk,negatif
3c682539-26ca-4364-b4b2-6f03a4b6df4a,potongan pada tiap pengisian saldo besar sekali sebaiknya menggunakan layanan lain atau tunai saja tidak direkomendasikan,negatif
2f4c9084-5ce9-4d9e-988b-a8b10d776b00,transaksi sudah berhasil penerimaan tidak diterima gara gara tadi malam tertunda transfer ke qris saldo sudah terpotong bagaimana ini pihak ovo aduh,negatif
01d1d323-ed9d-4869-b7d8-d67df4a05bca,"susah sekali internet lambat sedikit saja membayar menggunakan qris langsung gagal berulang kali
beda dengan aplikasi sebelah",negatif
2cf658dd-66fb-43ce-b225-958d22bd6d27,ovo mengalami gangguan apa yang terjadi sudah melakukan top up kemarin malam tanggal oktober sampai sekarang sudah lebih dari sehari laporan juga kirim bukti masih belum masuk mohon bantuannya,negatif
49b299e9-083c-4efa-9a19-4612c201eed2,tolong admin ovo saya mentransfer saldo terpotong namun dana tidak masuk tolong solusinya,negatif
3d811765-6018-4687-99e4-7d4e392bca77,tolong diperbaiki jika top up atau transfer dari bank lain adminnya diikutsertakan bank supaya isinya tidak terpotong,netral
ea9897cb-64db-40fa-894e-b1b31eb6d43b,isi ulang gratis oleh admin,positif
cda6f8e3-bf96-4369-a930-9c954cd117eb,malas sekali melihat ovo untuk masuk harus memakai kode padahal nomor saya tidak aktif lagi,negatif
d44f5ea1-d20d-416a-b777-e827ad8542be,transfernya lambat tidak seperti dompet elektronik lain banyak biaya juga saya sangat tidak puas,negatif
93ee8b56-bf14-4bc6-b62a-16836d15c871,halo developer shopee pay saya hanya ingin memberi tahu untuk memindai qris atau transfer terkadang proses memuat terlalu lama padahal kondisi sinyal cukup baik mohon diperbaiki sekian terima kasih,negatif
5bc9e88b-2c5e-4fab-a856-527c483f2a06,mengapa ini tidak bisa masuk karena gangguan terus menerus,negatif
273683d4-02ad-4954-b774-f007725c2aa0,upgrade ke ovo nabung malah selalu galat saat transfer ke rekening bank parah,negatif
e94c7a82-ae07-4998-b16a-c82603b5c13a,saya ingin mentransfer ke akun dana tetapi tidak ada menu top up ke akun dana 😔😔,negatif
cdafdf8a-6d52-4f01-8c96-c6d67c9228df,apakah tim ti mengetahui bahwa pengisian saldo melalui mobile banking gagal terus,negatif
ca96bd08-10ba-4b38-b787-e7661af6a47a,transaksinya lebih mahal daripada aplikasi sebelah dana apalagi top up game lambat masuk ke chat mantan lama kali dibalas,negatif
16469808-2611-48ef-ad6b-f48a7f7537e7,mengapa tidak dapat melakukan transfer ke dompet digital lainnya,netral
41562fdb-5b3b-428b-a5b7-21ba82e9567f,baru beberapa hari digunakan sudah terjadi galat sulit masuk ke akun,negatif
0ee4d3c5-d070-41c4-817d-8bb501bd330e,aplikasi yang sangat membantu untuk belanja apa saja dengan menggunakan qris saya suka adanya fitur bayar nanti jadi dalam keadaan tidak punya uang kita tetap bisa membeli dan membayar bulan depan terima kasih aplikasinya,positif
5940a5fb-356e-4b52-871a-a0a882c4d170,livin mandiri sangat baik karena memiliki bukti transfer yang terperinci dan indah,positif
5100eb77-f105-4f8d-b73e-b5e4f4c56436,saya menyesal mengunduh livin ini verifikasi wajahnya sulit memicu emosi setelah saya gagal verifikasi wajah saya segera mengambil semua uang saya di atm dan saya pindah bank lain tolong perhatikan konsumen kita ingin menabung setidaknya dipermudah bukan dipersulit saya menyesal menabung di bank ini dan menyesal pula mengunduh aplikasi sampah ini karena membuat saya emosi verifikasi wajahnya gagal terus saya memberi bintang atas layanan aplikasi sampah ini,negatif
598ded6a-8301-4ffe-8cb1-4e7e43886700,rasanya enak dan gratis,positif
4365249f-3671-4a02-81fa-cae64f6812e2,ovo tidak bisa membuka aplikasinya jaringan stabil wifi berjalan dengan baik tetap tidak bisa masuk sangat tidak direkomendasikan,negatif
d9f9a2d3-ff5a-42f6-bdf7-a2e8eb34ae4d,uang yang disimpan bisa tersedot tanpa disadari sudah beberapa kali terjadi ketika ingin mengisi ulang saldo tidak ada,negatif
03f37685-b62c-42e4-9854-dca711cd0d7a,aplikasi ewallet yang tidak menguntungkan isi ulang dikenai potongan tidak sebesar dana gopay dan shopeepay,negatif
4e3ca262-ba15-47f8-9424-d77bc8495c55,sekadar iseng mengisi saldo ovo yang katanya gratis tetapi pengisian saldo ovo memang gratis saldo ovo tetap terpotong biaya administrasi,negatif
80235573-ee11-42b4-b486-a2017225323e,saya paling suka dengan fitur kantong dan biaya administrasi transfer antar bank gratis sekarang ke mana pun saya mengajak orang untuk menggunakan jago syariah saja,positif
434e4b0e-e485-4abb-b1c7-fb818091d847,biaya isi ulang mahal biaya transfer mahal,negatif
64fbb118-6c76-4970-af47-fd9beb6bcb1c,semakin lama proses pemuatan hingga halaman masuk tolonglah diperbaiki kalau perlu akses cepat untuk pembayaran di tempat maka tidak efisien,negatif
60361ba8-88a2-4455-b073-99957f2ad522,karena hal ini sangat murah dan biaya isi ulangnya sangat murah sekali sehingga saya mempromosikan aplikasi ini,positif
21dd3b63-e3e6-46f9-8ac7-2b532e25ba97,buruk banyak gangguan sungguh tidak bisa diandalkan sebaiknya pindah ke yang lain uang keluar masuk susah login aplikasi buruk,negatif
1eec8562-6fa0-4e50-88a2-e43232a4e0f8,halo vendor gopay apa yang salah dengan aplikasi ini saya melihat adanya penipuan pada akun saya saya harus keluar dari akun saya dan login lagi dengan kesulitan aduh,negatif
dd6d0ad9-44c7-4bc6-9ea4-0e248fb3ea11,mengapa gopay tidak dapat melakukan transfer dan pembayaran melalui qris mohon bantuannya,netral
93982cf8-1139-49f4-8a45-5ddc9ce3c5ba,banyak masalah login,negatif
8e5f34f8-0f20-414d-95ae-59579df0aab0,bagaimana ini aplikasi kok tidak diurus login saja sulit dari akun lama padahal pin sudah benar dipersulit saja amat sangat bodoh di dalamnya ada uang,negatif
594ba467-a660-4697-9f0d-a5c334040cb4,saya mengisi saldo ovo melalui flip dengan cara transfer bank cimb niaga statusnya berhasil namun di aplikasi ovo nya sedang gangguan akhirnya dana tidak masuk juga sampai sekarang sudah beberapa hari sudah mengirim laporan dan mengisi formulir tetap belum ada kejelasan astaghfirullah,negatif
5d3f89db-7e9b-48fd-b482-865c4be47b6e,mengapa ingin masuk ke aplikasi tiba berhenti,netral
ff06880c-482a-42ec-9f5a-cbe4ed714637,hampir beberapa bulan lebih masih belum bisa mengganti nomor telepon genggam untuk masuk ke akun,negatif
3f778c91-2735-4236-bfc3-0f6d61bd527d,kebanyakan gangguannya tf qris,negatif
da21e30b-b708-4385-ba79-832b6e36485c,sangat mengecewakan bahwa proses transfer dari ovo ke seabank memerlukan waktu hingga dua hari kerja,negatif
4d4c27d9-0006-4fe2-ac31-32171375b0a8,mohon diperbaiki lagi saat hendak membuka livin sangat lama hingga terbuka aplikasi livin ini sangat memudahkan kita bertransaksi transfer dan isi ulang dan lain lain tanpa harus keluar rumah,positif
6c830fd9-6589-4e39-b030-2a14725834f8,bagus sekali aplikasinya tetapi saya tidak tahu cara mengisi ulangnya,netral
c69e887b-bb6b-4adb-818d-9446f10b08b8,waktu login sulit setiap kali menggunakan foto wajah tidak bisa masuk proses login semakin parah dan rumit aplikasinya,negatif
b41f3186-fb0f-4116-be1f-434adc4a9f90,mengapa aplikasinya menjengkelkan berulang kali pendaftaran selalu gagal pada pengambilan foto tidak terdeteksi apakah wajah asli nasabah sudah digunakan oleh orang lain yang ingin membobol tabungan bagaimana penjelasannya,negatif
77cdde41-3737-485b-a990-f7eb05b386a4,keterlambatan transfer menyebabkan saldo tiba tiba hilang menjadi kosong panggilan ke pusat layanan pelanggan tidak ada suara akhirnya banyak oknum seakan akan menjadi pahlawan padahal mereka hendak merampok saldo,negatif
d31c9cee-e0bf-43f4-8c26-dc7618c428a0,aplikasi sampah saya transfer dana ke bank disuruh menunggu hari kerja dan pada hari kedua tiba tiba prosesnya gagal dananya masih ditahan paling lama hari kerja tidak masuk pada hari sabtu dan minggu dan pada hari ini tepat hari jumat otomatis saya harus menunggu prosesnya selambat lambatnya sampai rabu depan gila,negatif
7aa1965d-24fa-4281-acd8-a22a1cc562f2,bank tidak kompeten uang saya tertahan tidak bisa mentransfer tidak bisa membayar mengherankan,negatif
8506864d-b207-4192-9256-551fa1418235,murah untuk isi ulang saldo ya pak,positif
ea4144bb-bc71-47b2-9586-1e3b1653ec17,aplikasi ini sering mengalami galat sehingga sulit masuk,negatif
a68db9a1-bcc7-4cba-9909-08efe22c2547,hari ini tanggal november jam wib saya ingin membayar pakai qris livin tetapi tidak bisa dibuka selama beberapa menit hanya berputar,negatif
7e208de7-0e28-48ec-8ad6-895271611437,sangat baik transfer tanpa biaya ke bank lain,positif
94ed78f1-d932-4ae1-8416-a87cb3d528c9,repot jika ingin masuk karena tidak ada jaringan parah livin ini,negatif
06da1e35-c46e-4b1f-89ff-0dec070fa5a4,maaf saya kasih bintang karena saldo yang terpotong saat ditransfer jadinya mengapa nilainya menjadi sangat tinggi seperti ini saya memakai ovo itu terpaksa karena ingin membayar grab unlimited selebihnya hanya pakai m banking,negatif
6014c186-deef-4d94-aa49-a60d6f84d7bb,transfer dari dana ke gopay dilaporkan telah berhasil tetapi gopaynya belum bertambah layanan pelanggan malah mengatakan menunggu dua hari kalau pun ingin mentransfer saja menunggu dua hari baru diproses sangat lambat,negatif
83c5f965-ac65-46b8-9756-732613787a01,bagaimana ovo ini untuk transfer kenapa prosesnya lama sekali dari kemarin pagi hingga pagi berikutnya transfernya belum masuk coba bisa dibatalkan transfernya jt itu belum masuk rekening tujuan baru saja dipotong saldo pikiran membuat saya tidak tenang sumpah uangnya belum masuk dan tidak bisa ditarik kembali bagaimana ini masa transfer saja menunggunya sampai berhari,negatif
319e384b-be48-4dd8-960e-23435d7cd3e2,cara masuknya juga mudah,positif
0fa9cd07-d504-4ff2-ae5b-a8ba57dcc0c6,pemindahan dana sering mengalami gangguan,negatif
44b7d4fd-29a0-4a0b-a892-9c55eb962ad1,bagus untuk pengiriman uang dan transfer uang ke wilayah indonesia,positif
24dc82fc-3404-4959-8c16-1b1d3eb64b24,mengapa setiap kali masuk ke akun sulit selalu gagal padahal jaringan penuh,negatif
98ee3b76-9917-4998-a470-ed1029874a75,aplikasi terjamin murah untuk mengisi ulang saldo permainan,positif
385f64e3-d7ee-4560-889e-144d0bcc0a30,saya baru saja mendaftar dan saya masih kurang mengerti karena ini baru banget secara keseluruhan bagus karena mempermudah pembayaran jadi lebih mudah lagi meskipun harus top up juga,positif
f562abae-95b7-4de1-8f27-5bfc232c3468,aplikasi palsu deteksi wajah tidak jelas,negatif
4fa22843-9b90-489e-b644-34c4d6eefe6b,wah jika setiap pengisian saldo dipotong dua ribu itu cukup signifikan juga ya ada yang keberatan dengan ovo yang ada saat ini ovo berbeda sekali dengan dompet digital lainnya misalnya dana ini sangat kacau,negatif
41ac5bb1-e507-4847-8527-1a305fe6722e,tidak usah tergiur promo serba seribu qris memangnya harganya tidak terlalu mahal sudah mengajukan keluhan kepada layanan pelanggan dengan janji untuk dihubungi melalui telepon atau surel tetap gagal,negatif
a82be266-ec8e-4035-97b7-44e049117a0a,ingin membayar menggunakan qris tidak bisa,negatif
41612a1c-216e-483a-9efb-c90aa1b961be,saya melakukan transfer dari dana ke gopay tetapi tidak masuk karena batas saldo kemudian uangnya ke mana,negatif
9202e39b-379d-4409-94b4-348622e789a2,sangat aneh aplikasi ini mengapa kamera saya pada aplikasi ini qrisnya tidak bisa mendeteksi qr menggunakan aplikasi yang berwarna hijau itu normal saja jujur ini sangat mengganggu karena seharusnya bisa cepat hanya dengan pemindaian namun saya perlu mengambil foto terlebih dahulu agar qr terdeteksi dan ini sangat merepotkan mohon diperbaiki,negatif
724d5d5a-3d04-4758-a9b5-ba8d7ed25f30,sering lambat tidak dapat diakses waktu tf sering berhenti di tengah jalan tidak direkomendasikan sama sekali bank ini,negatif
30a7b92d-05e5-482c-85fd-cf63dd1a1e72,parah sekali tidak bisa melakukan verifikasi wajah,negatif
b89147dd-d971-4554-9dda-0223ff0c0315,jujur saya kecewa dengan aplikasi ovo saya habis mengisi saldo untuk top up game tetapi tidak bisa selalu muncul keterangan gagal memuat konten,negatif
8376ad28-f053-48c2-9968-dcb2173a9ae8,"maksud bagian tambah g bagus apakah maksudnya menambah kualitas yang bagus jika ya berikut versi bakunya asumsi saya
menambah kualitas yang lebih baik mengapa transfer nominal kecil pun harus menunggu dua hari",negatif
043d58a8-b72f-41a0-b33e-c32c93cba822,gratis transfer ke semua bank sangat menyenangkan intinya mendapatkan kupon lagi,positif
73b72ae7-e608-413f-a92b-c811b90396e9,setelah pembaruan mengapa tidak dapat melakukan transfer masukkan kode keamanan keyboardnya tidak muncul,negatif
5c8766ae-4d49-4c44-b2ae-c781873bb1e1,kenapa proses top up nya lama sekali karena saya top up wdp belum masuk lagi bagaimana solusinya,negatif
8e171dda-5c44-4a50-89bb-226877d92469,pengisian saldo sulit setelah ganti nomor di keterangan harus verifikasi tetapi setelah ditekan verifikasi malah bertuliskan perangkat tidak kompatibel sehingga terkendala untuk transaksi karena itu,negatif
eaae4199-ec28-4495-95a7-f4b8e362dc2c,aplikasi lambat ingin masuk saja sering berputar putar tidak bisa masuk padahal sinyal lancar,negatif
29c76538-3122-4e87-b83e-48c45c35786d,isi ulang akun game mobile legends saya di aplikasinya berhasil tetapi diamondnya belum masuk fitur untuk menanyakan transaksinya buruk sekali hanya diberi opsi dan tidak ada penyelesaian tidak bisa mengetik sendiri tidak ada cs nya juga malah disuruh ngobrol dengan robot yang hanya bisa memberikan opsi yang tidak sesuai catatan nomor laporan mana itu malah dianggap selesai di aplikasinya jika id transaksinya dan order id ada di transaksi saya naikkan karena respon lagi lagi tidak direspon,negatif
caf27218-6d1a-43c7-9d6e-e64efef927fb,ini mengapa aplikasi tidak jelas meminta verifikasi berulang ulang bolak balik meminta selfie wajah kata sandi diminta dibuat ulang segala macam sudah diikuti masih diminta lagi aplikasi buang waktu,negatif
e0242251-7c18-4f5f-b28a-2af777c104fb,transfer ke bank mengalami kendala transaksi sedang diproses menunggu beberapa hari kerja 😡,negatif
3ee980c2-eb01-40ed-a45b-19c4680d6640,anda tahu mengapa ratingnya seperti ini tidak bisa login meskipun sudah memiliki rekening dan kartu debit,negatif
6b4e7a30-209c-4025-9d96-98c9920e79c0,sekarang sudah dua hari tidak bisa dipakai kenapa bisa error mau login saja gangguan terus bukan semakin bagus layanan malah semakin jelek ulasan saya perbarui semakin sakit hati saja sudah berbulan bulan seperti ini nama besar bca bukan jaminan kualitas kalau begini,negatif
50f54d24-2f6f-4b52-a4da-d65edb6e2078,sangat berguna buat tf kebank yang lain,positif
8c3ea889-adb7-4569-bd9a-59595a2bbdfd,tidak dapat menerima transfer uang,negatif
83a2c73a-1841-4426-bca6-187f6d1ba9fb,mau verifikasi wajah susahnya minta ampun sudah mencoba berkali kali masih belum berhasil tidak bisa menggunakan aplikasi lain seperti shopee allo bank dan lain lain tidak memerlukan waktu lama mohon perhatiannya,negatif
fb0fdb47-e292-4107-9248-af015340c2c4,saya melakukan transfer ke bank bca tetapi transaksinya gagal tetapi saldo saya terpotong ovo ke bank bca,negatif
a16aa4b6-e052-4994-81bf-28642ef77b75,saya sangat lelah sebenarnya sering sekali ketika masuk ke akun disuruh verifikasi wajah sudah benar tetapi ketika deaktivasi malah disuruh ke cabang terdekat ini sudah malam apalagi cabang buka sedangkan saya membutuhkannya karena sangat mendesak,negatif
5937c6a3-9f12-4dc8-83ae-e3aa7d2da17e,sebaiknya yang lain ovo sangat buruk pengguna baru saja mau transfer harus memakai administrator dan saat menerima uang juga dikenai biaya administrasi bodoh sampah,negatif
ef72500f-7c0d-4b40-9caf-48189f38e0d4,mengisi saldo dipotong saat top up saldo grab juga terkena admin bagaimana konsepnya,negatif
e4226004-4afc-4be7-9b17-59bcd20febe8,tingkatkan terus jika bisa transfer ke bank tanpa biaya setiap bulan seperti aplikasi tetangga,positif
fd9168b5-1899-42fe-8cd3-cd65cca4c084,ponsel saya mati terus dan saat masuk ke ponsel baru tidak bisa transfer gagal terus padahal sudah seminggu saya menyesal menabung di shopee pay saldo saya ditahan lima juta tidak bisa transfer,negatif
1133f987-442f-454e-938c-7886e9005e0f,sangat sulit ingin transfer saja tidak bisa teman teman jangan mengisi ulang saldo di sini nanti uangnya tidak bisa ditarik lagi,negatif
3308bba5-91ff-4517-abbe-573b2b8600af,min bagaimana kok aplikasinya setiap kali masuk ingin login selalu kembali lagi,negatif
2f38354a-1ea8-40ab-9169-9112bc3db663,ovo rusak saya tidak bisa masuk ke akun,negatif
02916b90-e35d-4aff-99db-70a7df051219,saya tidak tahu bagaimana cara login,netral
25da967b-67e3-4474-8c95-ce99c4a06dfd,semakin lama proses loginnya ya ampun sekarang hampir semua pembayaran non tunai sudah antre di kasir loginnya lola,negatif
320052cd-fb0c-4fa7-9f00-e096eb32ecf9,bagaimana kita bisa maju jika hanya masalah login saja yang sulit dan pembayaran mahal,negatif
a55dd0fb-8895-4f43-91ea-185b989d26aa,baru saja menginstal tidak bisa mendaftar apalagi login di aplikasi ini sangat mengecewakan,negatif
a64381b7-2d58-4359-a1ba-c6c60c0586b7,selama seminggu tidak melakukan pengisian saldo dan giliran sudah melakukan pengisian tidak bisa dipakai gangguan terus bagaimana cara mengisi saldo grab lagi top upnya sangat menyesal sekali mohon diperbaiki jika sudah benar saya akan mengubah bintangnya,negatif
084932a1-b5df-47a0-a34b-cf34a2c31c16,setiap kali ingin menggunakan akun harus masuk kembali disuruh mengganti kata sandi setelah itu mengganti pin sangat rumit hanya ingin transfer sebentar saja padahal,negatif
7012762d-5683-4ea5-aa4d-127e82ae10a0,transfer gratis,positif
c971c1b8-fee8-45ba-8b7c-8c0329d7aedc,isi ulang sejumlah uang yang masuk tidak sepenuhnya mengapa tidak langsung ditagih oleh admin saat diisi ulang merugikan pengguna biaya adminnya mahal dibanding aplikasi lain,negatif
b81ce1bb-f57c-4168-a232-478e12e3deb8,transfer ke bank dbs memerlukan waktu lama sangat menyebalkan,negatif
